Bankrupt, ROA(B) before interest and depreciation after tax, Persistent EPS in the Last Four Seasons, Revenue Per Share (Yuan ¥), Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Interest Expense Ratio, Borrowing dependency, Net profit before tax/Paid-in capital, Operating profit per person, Net Income to Total Assets, Net Income to Stockholder's Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Working Capital/Equity, Non-industry income and expenditure/revenue
0,0.559130574,0.22293656,0.020100731,0.000432784,0.263608955,0.630713963,0.369962624,0.177950381,0.404264942,0.821772771,0.841485157,0.026820441,0.565294266,0.737013965,0.303494555
0,0.607259489,0.256499953,0.011676271,0.00046475,0.264109378,0.630612252,0.369637181,0.205896991,0.430643812,0.853143435,0.842894081,0.026791157,0.565158396,0.738910676,0.303730212
0,0.535895926,0.2149948,0.035422055,0.000450876,0.263751156,0.634872468,0.381013145,0.169127517,0.394733272,0.796182308,0.840065704,0.050412429,0.569981468,0.736883563,0.303429297
0,0.528400878,0.221045665,0.04154756,0.000429814,0.262507868,0.630824235,0.370199717,0.178063494,0.376687547,0.803323727,0.840483964,0.026837866,0.56537169,0.742213026,0.303722719
0,0.604368542,0.236267373,0.02547,0.000502856,0.264989005,0.630619101,0.369889931,0.185596863,0.408945976,0.835828913,0.842474706,0.026793252,0.565168366,0.740614826,0.303496972
0,0.561164945,0.218682046,0.012614002,0.000463478,0.263602738,0.63104341,0.373346783,0.172830103,0.395422989,0.805578531,0.840681644,0.026938107,0.565773545,0.738224398,0.303509299
0,0.700037475,0.329772147,0.085046206,0.000534573,0.265233,0.630664306,0.372242962,0.261292512,0.512482757,0.885237154,0.846936009,0.026807352,0.565234454,0.741682151,0.303518484
0,0.66074201,0.262928997,0.030914893,0.00047326,0.264246917,0.630620128,0.370033081,0.205896991,0.418986454,0.868366802,0.844599827,0.02679367,0.56517035,0.73701066,0.303542895
0,0.601263451,0.239103716,0.027587459,0.000648589,0.2672277,0.630720127,0.37341724,0.188914863,0.404875512,0.839520003,0.843253654,0.026825016,0.565314831,0.738288634,0.303728278
0,0.402751753,0.20270398,0.003403058,0.000496368,0.265044953,0.630568074,0.369637181,0.159098107,0.3847041,0.686929016,0.834397818,0.026777575,0.565092793,0.736834215,0.30255628
0,0.60249478,0.234660112,0.027617708,0.000463927,0.264049545,0.630681771,0.378882668,0.184541136,0.395977024,0.81869393,0.842313281,0.026812979,0.565260346,0.734717282,0.303553288
0,0.604100862,0.220100217,0.008968949,0.000459884,0.264021571,0.630647525,0.369637181,0.17379534,0.401958346,0.811762691,0.840872161,0.026801487,0.565207178,0.737226638,0.303534194
0,0.538786873,0.217736598,0.007229608,0.000445685,0.26418553,0.630612252,0.369637181,0.170469799,0.392607585,0.800956986,0.840309131,0.026791157,0.565158396,0.735960786,0.30359341
0,0.49986616,0.204973055,0.015971687,0.000414243,0.263555338,0.630612252,0.369637181,0.160266948,0.383822166,0.765623235,0.83836422,0.026791157,0.565158396,0.740171612,0.30354217
0,0.589378446,0.227947433,0.029326799,0.000469592,0.26367345,0.630612252,0.369637181,0.178252017,0.407363018,0.827133162,0.8417144,0.026791157,0.565158396,0.741739166,0.303441623
0,0.555811339,0.220762031,0.009392441,0.00044591,0.263938426,0.630613279,0.369637181,0.175401553,0.397729585,0.816028722,0.841020872,0.026791391,0.565159514,0.739901421,0.303633774
0,0.504845013,0.189373168,0.014126473,0.000404436,0.263936872,0.629853701,0.383236446,0.161850539,0.390798489,0.773068502,0.837017978,0.026534157,0.563539177,0.729357619,0.30346676
0,0.49199636,0.200434906,0.019662114,0.000396151,0.263925216,0.630371159,0.380427124,0.157665334,0.367461161,0.763974124,0.83615386,0.026721243,0.564801415,0.73877671,0.30369444
0,0.607687778,0.237496455,0.028237821,0.000452298,0.263110862,0.630656429,0.369841841,0.180506749,0.40097465,0.820570907,0.841496202,0.026804144,0.565219568,0.738964852,0.303402468
0,0.680389742,0.276070719,0.03463557,0.000671073,0.265051169,0.630656429,0.370647061,0.217200814,0.402998575,0.857700797,0.843872016,0.026801261,0.56520612,0.734896338,0.303538786
0,0.657904599,0.289590621,0.058124234,0.00053048,0.264992113,0.630612252,0.369637181,0.231347561,0.453743696,0.864718876,0.844323156,0.026791157,0.565158396,0.741726851,0.303507607
0,0.535949462,0.214900255,0.016773296,0.000470615,0.263194784,0.630612252,0.369637181,0.169429153,0.391612582,0.797159791,0.840104301,0.026791157,0.565158396,0.738005905,0.303554497
0,0.599817977,0.24137279,0.035981669,0.000466722,0.264557739,0.630612252,0.369637181,0.192994495,0.415356957,0.83090251,0.841929525,0.026791157,0.565158396,0.741010781,0.303406335
0,0.617003052,0.317954051,0.446556861,0.000523817,0.264619126,0.630624923,0.369637181,0.272264535,0.438117636,0.855952586,0.845291783,0.026794503,0.565174301,0.74007477,0.30351365
0,0.633492157,0.238630992,0.012084638,0.000493448,0.264175428,0.630875604,0.374028983,0.189020436,0.409160806,0.83242684,0.842651492,0.026869977,0.56550814,0.734086889,0.303498423
0,0.605171583,0.225489269,0.010511669,0.000477951,0.264218943,0.63119786,0.376399908,0.17628384,0.397684358,0.811990921,0.841285973,0.027017654,0.566047764,0.734890488,0.303515341
0,0.556186091,0.232012858,0.11413101,0.000611607,0.264117926,0.630667388,0.369897759,0.191478772,0.40140431,0.825827075,0.842265258,0.026804792,0.565222583,0.739359815,0.303551838
0,0.645858986,0.257067221,0.055855529,0.000687044,0.265584229,0.630641019,0.370358524,0.198341,0.404705909,0.850828381,0.843830493,0.026797385,0.56518792,0.735694106,0.303497697
0,0.600781626,0.232580127,0.027027845,0.000478351,0.264211172,0.630641704,0.369637181,0.178666767,0.397944416,0.832519872,0.842124527,0.026805039,0.56522373,0.740571095,0.303505674
0,0.571979228,0.232296492,0.029689792,0.000522245,0.262519524,0.630665333,0.369637181,0.183296886,0.400725899,0.824058694,0.841716507,0.026807692,0.565236024,0.74206133,0.303527668
0,0.550082981,0.225772903,0.067743546,0.000470739,0.264333947,0.631430391,0.374806244,0.178960863,0.397650438,0.807243466,0.841408446,0.027069291,0.566208276,0.741541784,0.30350374
0,0.524813962,0.213860263,0.023594537,0.000412521,0.26416688,0.630136231,0.373861229,0.15961843,0.386320979,0.766873054,0.837846415,0.02664973,0.564379848,0.733306863,0.303445974
0,0.606938273,0.230783776,0.020206603,0.000513137,0.264410099,0.630809509,0.37266682,0.182112963,0.395660433,0.82523709,0.842127101,0.026853325,0.565438359,0.7347272,0.30350084
0,0.56448418,0.216791151,0.012871122,0.000451175,0.264162218,0.632638252,0.375483971,0.17081668,0.393093779,0.800518008,0.840399547,0.027878783,0.567714086,0.734740938,0.303466277
0,0.640184164,0.264441713,0.060952554,0.000528184,0.264918293,0.630612252,0.369637181,0.208430737,0.473089709,0.858852057,0.844581209,0.026791157,0.565158396,0.741735742,0.30349383
0,0.437871406,0.187293183,0.031671128,0.000379881,0.261479824,0.630492391,0.374119571,0.144431038,0.33617512,0.734734917,0.834685334,0.026759227,0.565001405,0.739057247,0.3036403
0,0.518924996,0.209605748,0.029614169,0.000469068,0.263328438,0.628191395,0.383788916,0.165145917,0.392019629,0.788158191,0.839114525,0.026302981,0.560832124,0.742957983,0.303459267
0,0.786069918,0.294506949,0.042666788,0.000664236,0.266537676,0.630612594,0.369637181,0.230812156,0.425013003,0.915259969,0.846614251,0.026791214,0.565158667,0.742666963,0.30352791
0,0.591787569,0.225772903,0.027390837,0.000482892,0.264653317,0.630612252,0.370328328,0.176660885,0.395321227,0.819419913,0.841580842,0.026791157,0.565158396,0.737504965,0.303564648
0,0.599871513,0.236740096,0.013869353,0.000479798,0.265142085,0.63122149,0.377905221,0.187761104,0.427511816,0.817685047,0.841885404,0.026919412,0.565703754,0.733449121,0.303580842
0,0.611060549,0.239954619,0.027889953,0.000481719,0.264891096,0.630612594,0.369637181,0.191214841,0.405056421,0.842275913,0.842439725,0.026791231,0.565158752,0.740314783,0.303572141
0,0.627228438,0.233052851,0.020372975,0.000496268,0.265097015,0.630612252,0.369637181,0.184450645,0.397921802,0.842609039,0.842526602,0.026791157,0.565158396,0.739454611,0.303648518
0,0.637828578,0.263118086,0.071086105,0.000547849,0.264386787,0.630700949,0.375076887,0.226242365,0.404231021,0.855301648,0.844635263,0.026810112,0.565247185,0.73819263,0.303549663
0,0.49403073,0.20686395,0.007093486,0.000891171,0.263326884,0.630528006,0.374419291,0.162891185,0.389871328,0.780512736,0.838750875,0.026765605,0.565033541,0.732906934,0.303282585
0,0.673483591,0.253758154,0.033546592,0.000782894,0.266877249,0.630626978,0.369637181,0.200158359,0.406989892,0.860093356,0.844336903,0.026795734,0.565180126,0.741895108,0.303523076
0,0.61769902,0.233903753,0.007819472,0.000502307,0.266578082,0.630612252,0.369637181,0.183779504,0.40036408,0.844718113,0.842388335,0.026791157,0.565158396,0.739037599,0.303778793
0,0.76920606,0.291292427,0.066609193,0.000889699,0.270202267,0.630612252,0.369637181,0.230555765,0.459702404,0.908824743,0.847008632,0.026791157,0.565158396,0.742677696,0.303503982
0,0.610578725,0.238158268,0.017136289,0.000502182,0.264239924,0.630731428,0.37637083,0.187987331,0.409771376,0.830304072,0.842788646,0.026827156,0.565324395,0.727283282,0.303621206
0,0.691632314,0.28183795,0.047128575,0.000610958,0.266724946,0.630612594,0.369637181,0.21923686,0.438287239,0.879567585,0.845732819,0.026791318,0.565159164,0.740929746,0.303539753
0,0.717169013,0.309445022,0.050335012,0.000597084,0.265139753,0.630612252,0.369637181,0.245901516,0.429173922,0.880738844,0.846067367,0.026791157,0.565158396,0.739582204,0.303539753
0,0.609079715,0.249220006,0.048232678,0.000479224,0.2646471,0.630612252,0.369637181,0.19742855,0.42692386,0.843656038,0.843441169,0.026791157,0.565158396,0.74344818,0.303535644
0,0.532469618,0.215089345,0.010723415,0.000444987,0.264327731,0.630612252,0.369637181,0.169504562,0.396870265,0.798086266,0.840156589,0.026791157,0.565158396,0.741346211,0.303467485
0,0.56244981,0.227380165,0.026770725,0.000879268,0.271789791,0.63065506,0.3723123,0.179413317,0.396621515,0.808699651,0.841861685,0.026804494,0.565221198,0.741487417,0.303555947
0,0.697414208,0.252150893,0.019314246,0.000513736,0.264302088,0.630621498,0.369637181,0.201862605,0.434352457,0.869429688,0.8439138,0.026793819,0.565171058,0.741652952,0.30369444
0,0.568874137,0.211496644,0.0037963,0.000424175,0.265607541,0.630564992,0.370405495,0.16525903,0.389566043,0.770584562,0.838707418,0.026782762,0.565118048,0.734742922,0.303321016
0,0.575512608,0.221423844,0.012145137,0.00046228,0.26452044,0.631293064,0.375567848,0.174489103,0.392777187,0.808740388,0.8409969,0.026791157,0.565158396,0.734486797,0.303579392
0,0.388778843,0.185780467,0.012009014,0.00048162,0.261689629,0.630612252,0.369637181,0.146150366,0.381097216,0.700178647,0.834857021,0.026791157,0.565158396,0.740576209,0.303536128
0,0.932598105,0.315779522,0.057141129,0.000861101,0.278857884,0.630612252,0.369637181,0.253955207,0.448112888,0.959320117,0.849235643,0.026791157,0.565158396,0.74226919,0.30351945
0,0.625568821,0.256594497,0.200326694,0.001152693,0.27013311,0.630839988,0.38036897,0.206726491,0.409251261,0.836090415,0.845971607,0.02685702,0.565454019,0.744919156,0.303521142
0,0.494351946,0.210456651,0.003433308,0.000514484,0.263549122,0.630511911,0.370690677,0.164504939,0.389893942,0.762845731,0.838093498,0.026760864,0.565009689,0.733368027,0.303075449
0,0.487445795,0.209794838,0.017711027,0.000488133,0.266832179,0.630605403,0.369637181,0.16525903,0.373713846,0.778741839,0.838983377,0.026789031,0.565148241,0.739662041,0.303753173
0,0.550564805,0.2149948,0.014746586,0.000611981,0.267756098,0.631310188,0.370243333,0.169421612,0.390470591,0.797609132,0.840151712,0.027045325,0.56613535,0.73954091,0.303619755
0,0.655816693,0.242507327,0.035452304,0.000709578,0.268241757,0.630612252,0.369637181,0.191365659,0.40498858,0.849024316,0.843752038,0.026791157,0.565158396,0.74188464,0.303531052
0,0.444402805,0.195896757,0.017892524,0.001319114,0.266237732,0.630612252,0.369637181,0.154151271,0.378259198,0.753061253,0.836807818,0.026791157,0.565158396,0.741699649,0.303536369
0,0.091760801,0.160537014,0.000393242,0.000283532,0.260460327,0.630612252,0.369637181,0.126295151,0.373408562,0.412620988,0.813135174,0.026791157,0.565158396,0.73866785,0.304247689
0,0.429198565,0.193911317,0.003478682,0.000375514,0.26420651,0.630607457,0.369725532,0.152590302,0.381786934,0.712156547,0.834375908,0.026789691,0.565151398,0.731870708,0.303346636
0,0.419026714,0.199016734,0.013823979,0.000380704,0.264910522,0.63060917,0.370224321,0.156624689,0.382849777,0.726864711,0.834896735,0.026790237,0.565154006,0.739862397,0.303484162
0,0.551635527,0.220383852,0.001754466,0.000460259,0.264767544,0.630675607,0.370088999,0.173614358,0.374686235,0.8111667,0.840789107,0.026802789,0.565213259,0.736596019,0.30617693
0,0.558327534,0.226812896,0.037479014,0.000545303,0.264383679,0.630830742,0.374826375,0.193673177,0.38997309,0.827171794,0.842747462,0.026853572,0.565439407,0.732151016,0.303897709
0,0.541999036,0.21716933,0.025545624,0.000450851,0.268496631,0.631553335,0.374411463,0.170869467,0.393953099,0.800081349,0.840400801,0.027156997,0.566454203,0.737662951,0.303526701
0,0.53434338,0.203554883,0.013944976,0.000357621,0.26213255,0.630431775,0.37792647,0.140027147,0.38936252,0.708751861,0.832052601,0.026737688,0.564889857,0.734735092,0.302692115
0,0.555971947,0.210267562,0.003690428,0.000437974,0.265234554,0.622264421,0.373878005,0.168117035,0.386072228,0.78957435,0.839620049,0.025880349,0.533713225,0.735072525,0.303796921
0,0.571069115,0.230405597,0.031308136,0.000501084,0.264086844,0.630832112,0.372265329,0.181117563,0.409714841,0.815985299,0.841468549,0.026859592,0.565464861,0.738531959,0.303525251
0,0.541303068,0.220762031,0.020796467,0.000450851,0.26406664,0.631395118,0.373587231,0.172332403,0.395841342,0.800895747,0.840440052,0.027002598,0.565998502,0.735285671,0.303489963
0,0.506344023,0.20071854,0.009528563,0.000355375,0.263807881,0.63029479,0.382616874,0.155191916,0.390481898,0.731090871,0.831802042,0.026688992,0.564619119,0.732562268,0.303083426
0,0.612827239,0.235038291,0.010057928,0.000585829,0.264365029,0.630811907,0.373000092,0.186011613,0.403247326,0.826123811,0.841925894,0.026849865,0.565423597,0.736830088,0.303445732
0,0.359815836,0.197031294,0.002661948,0.000356997,0.262481448,0.630612252,0.369637181,0.155697157,0.374064359,0.646034343,0.832044666,0.026791157,0.565158396,0.742559974,0.302396517
0,0.640344772,0.253947244,0.021189709,0.000479923,0.264176982,0.630612252,0.369637181,0.199230827,0.415730083,0.865740085,0.843695315,0.026791157,0.565158396,0.739611193,0.303629423
0,0.561539697,0.22511109,0.019783112,0.000623011,0.264067417,0.630748551,0.371679308,0.18134379,0.397446914,0.816062294,0.841340076,0.026830977,0.565341371,0.734234579,0.303590993
0,0.538305048,0.221329299,0.009694935,0.00043221,0.263368068,0.630612937,0.369637181,0.173606817,0.398170552,0.808409398,0.840705615,0.026791373,0.565159426,0.739232336,0.303476428
0,0.552920392,0.226245627,0.033833961,0.000448755,0.264254688,0.630612252,0.369637181,0.17902119,0.398803736,0.812245392,0.840990698,0.026791157,0.565158396,0.737139963,0.303502531
0,0.582258151,0.230121963,0.028585689,0.000449703,0.263794671,0.630754716,0.370676138,0.183900158,0.400861582,0.827093327,0.842112298,0.0268319,0.565345457,0.739645493,0.303510507
0,0.589378446,0.240143708,0.035648925,0.000479124,0.263884809,0.630721497,0.373155544,0.189902722,0.408618077,0.83149302,0.842818132,0.026825436,0.565316711,0.737161211,0.303475945
0,0.650998447,0.251772714,0.021189709,0.000627703,0.264729468,0.630701634,0.372408479,0.198635095,0.400002261,0.845345,0.843189814,0.026819276,0.565288998,0.736261095,0.303558122
0,0.591734033,0.2312565,0.018512637,0.000509918,0.264156779,0.63086944,0.375336347,0.182143126,0.395931797,0.821509422,0.842003136,0.026857674,0.565456783,0.737082439,0.303691298
0,0.481449756,0.199016734,0.010829287,0.000421829,0.263424793,0.630477322,0.372480054,0.155772566,0.385099839,0.768663708,0.838321897,0.026756212,0.564986076,0.735114957,0.303449841
0,0.643985224,0.255365416,0.027209341,0.000479424,0.264263235,0.630612252,0.369637181,0.203725209,0.42229936,0.867683594,0.844127124,0.026791159,0.565158406,0.740651368,0.303572866
0,0.610471653,0.262456273,0.027436212,0.000463952,0.263107754,0.630651292,0.371709504,0.206756655,0.397039868,0.84405417,0.84321077,0.026800027,0.56520034,0.735582098,0.303748823
0,0.562128594,0.228987426,0.042787785,0.000441119,0.263873154,0.630626635,0.369637181,0.182188372,0.404004885,0.824875542,0.84187659,0.02679485,0.565175945,0.74022893,0.303544104
0,0.570266074,0.227191075,0.022475309,0.000520099,0.262849772,0.630828687,0.372000277,0.180408717,0.399572601,0.814769799,0.841320916,0.026851958,0.565432536,0.739397661,0.3034525
0,0.688473687,0.276070719,0.023912156,0.000499462,0.265376755,0.630614307,0.369637181,0.230201342,0.438343773,0.885172485,0.84470122,0.02679164,0.565160697,0.739317153,0.30355208
0,0.694255581,0.297816016,0.042167672,0.000530555,0.264898089,0.630756428,0.377822462,0.236686524,0.411376948,0.851408725,0.845136431,0.02681843,0.56528517,0.730957937,0.303526218
0,0.613844424,0.242790962,0.034181829,0.000650161,0.265434257,0.630686566,0.370465887,0.189947968,0.408979896,0.842078726,0.842952604,0.026814715,0.565268277,0.742085604,0.303494555
0,0.608383746,0.228514702,0.018013521,0.000492325,0.264059647,0.630950603,0.373193568,0.181660508,0.396090093,0.814717511,0.841387645,0.026840584,0.565383543,0.733738039,0.303485371
0,0.655602548,0.266143519,0.029190677,0.000486211,0.263838963,0.630666361,0.371565235,0.218603424,0.404886818,0.85465326,0.84383458,0.026804678,0.565222055,0.734520344,0.303474011
0,0.567535735,0.224165642,0.024260024,0.000469043,0.26452044,0.630747866,0.371115654,0.177482844,0.393048552,0.810658441,0.841069537,0.026830303,0.565338386,0.732547718,0.303603562
0,0.659028856,0.25961993,0.03338022,0.000532726,0.265231446,0.630612594,0.369639418,0.207178946,0.41133172,0.868594713,0.844066246,0.0267913,0.565159079,0.741534099,0.303479328
0,0.676428074,0.275408906,0.047597441,0.000513287,0.264595038,0.630612594,0.369637181,0.217902119,0.417358269,0.873924701,0.844748399,0.026791277,0.565158969,0.739692528,0.303511716
0,0.503346004,0.18663137,0.011842643,0.000363261,0.262964776,0.630211915,0.387554436,0.142394993,0.379876077,0.741395798,0.832889636,0.026701124,0.564689118,0.735337905,0.303215151
0,0.612345415,0.240238253,0.041275315,0.000513137,0.265173944,0.630670128,0.37122749,0.189834854,0.404016191,0.838028232,0.843027566,0.02680841,0.565239342,0.741088426,0.303462651
0,0.669896675,0.2963033,0.078799704,0.000647217,0.264950152,0.630663621,0.370558711,0.24087927,0.42760227,0.867351597,0.844953394,0.026805973,0.565228065,0.741858741,0.303515341
0,0.604207934,0.230027418,0.022006443,0.000458237,0.264466047,0.630612252,0.369637181,0.179156926,0.401144253,0.822346216,0.841568621,0.026791157,0.565158396,0.740965153,0.303457817
0,0.609186787,0.232296492,0.02367016,0.000479548,0.26580025,0.630639991,0.370421152,0.178199231,0.403575224,0.823767,0.841831657,0.026799804,0.565199294,0.738228078,0.303422529
0,0.696825312,0.273990735,0.046387465,0.000554287,0.265187154,0.630614307,0.369637181,0.218173592,0.418658556,0.879476088,0.845098494,0.026791758,0.565161263,0.740470864,0.303475703
0,0.598318968,0.227947433,0.014519715,0.000476878,0.264431856,0.630908823,0.375960392,0.180114622,0.394337532,0.817242456,0.841656482,0.026881068,0.565553496,0.734711443,0.303519934
0,0.761282724,0.334215751,0.071993587,0.000650536,0.26724091,0.630617389,0.369745662,0.266548526,0.443171796,0.913070068,0.847322977,0.02679266,0.565165554,0.742059555,0.303511474
0,0.532683763,0.219911128,0.053329703,0.000454594,0.263861498,0.631263613,0.378269807,0.172008144,0.393308609,0.802892914,0.840796352,0.027123376,0.566363601,0.735583562,0.303533952
0,0.587504684,0.220005673,0.009861306,0.000463128,0.265128875,0.631168066,0.373985367,0.171382249,0.393681735,0.809269616,0.841026748,0.027103542,0.566308064,0.733087907,0.30350374
0,0.482359869,0.187009549,0.178108505,0.000398047,0.263104646,0.630260202,0.378688074,0.145185129,0.387960471,0.767729226,0.837274702,0.026697894,0.564670656,0.739606828,0.303513408
0,0.610739333,0.226718351,0.018921004,0.00048666,0.264410876,0.631150943,0.380077077,0.177882513,0.396248389,0.814985638,0.841881607,0.026956014,0.56583839,0.733274392,0.303437998
0,0.52877563,0.205256689,0.024305398,0.000420107,0.263329215,0.629097547,0.384452104,0.163961994,0.390979399,0.782755019,0.838417755,0.026295744,0.560711387,0.729166993,0.303498906
0,0.632153756,0.245154581,0.029825915,0.000529058,0.265204249,0.630887248,0.385649868,0.193703341,0.398487144,0.830184618,0.844321911,0.026872655,0.565519174,0.729667796,0.303525735
0,0.476363831,0.200813085,0.011328403,0.000392832,0.262480671,0.6306078,0.369642773,0.168675062,0.391963094,0.746784009,0.837438081,0.026733343,0.564866774,0.736426619,0.303510266
0,0.576369185,0.221896568,0.016894293,0.000464551,0.264277222,0.630881769,0.37196449,0.175326144,0.394733272,0.811231227,0.841098254,0.02685565,0.565448224,0.735449871,0.303496006
0,0.542695005,0.218682046,0.030249406,0.000438498,0.263635375,0.630612252,0.369637181,0.172618958,0.396304923,0.803716904,0.840489614,0.026791157,0.565158396,0.738992064,0.303486821
0,0.556989132,0.218587501,0.021855196,0.00044284,0.263121741,0.630959507,0.371212952,0.172189126,0.393817417,0.804944704,0.840618145,0.026914225,0.565684002,0.737484412,0.303537094
0,0.581990471,0.240427342,0.050773629,0.000577594,0.264459053,0.630681087,0.371356102,0.193808913,0.442674295,0.826550677,0.842384935,0.02680867,0.565240544,0.741080595,0.303539511
0,0.512714813,0.209322114,0.182373671,0.000419009,0.263549122,0.627688662,0.371498133,0.165998039,0.392110083,0.788012174,0.839397423,0.02610739,0.555921211,0.741289951,0.303516308
0,0.553562825,0.230783776,0.216343754,0.000465574,0.263464423,0.631307448,0.380023396,0.185808008,0.408516316,0.811337151,0.841979794,0.026981458,0.565927325,0.742871832,0.303513891
0,0.60372611,0.231729224,0.054433807,0.000481994,0.264728691,0.630612252,0.369637181,0.182324108,0.39886027,0.834406997,0.842088431,0.026791157,0.565158396,0.738040689,0.303515583
1,0.353445045,0.17651508,0.001814964,0.000335062,0.263182352,0.630532801,0.376602331,0.138420934,0.372673617,0.646740268,0.828506937,0.026765023,0.565030625,0.730722119,0.299292378
0,0.569516569,0.228703791,0.015654068,0.000536744,0.26519337,0.630935535,0.373880241,0.180936581,0.393071165,0.818396357,0.841578548,0.026901044,0.56563301,0.734045332,0.303833901
0,0.390973821,0.18644228,0.002011586,0.000389463,0.262307387,0.630569102,0.370842774,0.147507729,0.386027001,0.71071199,0.834999548,0.026777623,0.565093028,0.731511163,0.29890566
0,0.576047968,0.217831143,0.008863076,0.000476679,0.264548414,0.630675265,0.37100941,0.183530654,0.397152936,0.825355897,0.841686884,0.026809163,0.565242817,0.735336675,0.304242855
0,0.637346753,0.251110901,0.02164345,0.000545328,0.265648724,0.63076362,0.37314436,0.198401327,0.401042491,0.851258228,0.843918116,0.02683279,0.565349386,0.732842411,0.303736979
0,0.652283313,0.258579938,0.029886413,0.000580065,0.264711596,0.630642046,0.370652653,0.206191087,0.402421926,0.85078174,0.843153435,0.026799835,0.565199439,0.735126865,0.303608637
0,0.690508057,0.261510825,0.018406764,0.000479823,0.264471486,0.63063006,0.370116958,0.208295,0.46261957,0.866871049,0.843715633,0.02679634,0.56518299,0.735261059,0.303590993
0,0.593340115,0.220572941,0.011827518,0.000467945,0.265374424,0.631009164,0.370656008,0.174187467,0.397876574,0.812722432,0.84099849,0.026901907,0.565636382,0.737071156,0.303540478
0,0.588736014,0.2312565,0.013642482,0.000462954,0.26397961,0.63082355,0.375425816,0.185709977,0.415707469,0.820635057,0.841890971,0.026838107,0.565372742,0.736416928,0.303579633
0,0.572675197,0.220100217,0.014096223,0.000452772,0.264434187,0.631450254,0.374730196,0.173538949,0.401302549,0.804138948,0.840650351,0.026928693,0.565738675,0.734293678,0.303420112
0,0.583435944,0.242885506,0.050395511,0.000487035,0.264459053,0.630873207,0.375813887,0.197632154,0.398509758,0.822143728,0.842725546,0.026856509,0.565451861,0.733734113,0.303591477
0,0.525188715,0.215751158,0.008636206,0.000454993,0.263671896,0.63082766,0.369668496,0.169828821,0.386456661,0.798727661,0.840175411,0.026859147,0.565462993,0.734395626,0.303682839
0,0.573960062,0.220478397,0.026120362,0.000456041,0.264268675,0.631308818,0.373091797,0.174413694,0.393670428,0.80450055,0.840617496,0.026994155,0.56597036,0.734185578,0.303486338
0,0.594410836,0.244587312,0.022475309,0.000476778,0.264308304,0.630612252,0.369637181,0.193718422,0.416544176,0.834090852,0.841976853,0.026791157,0.565158396,0.738071994,0.303518
0,0.498206542,0.206107592,0.025152381,0.000429615,0.263583312,0.630374241,0.371442215,0.163509539,0.392664119,0.781115757,0.838881598,0.026706675,0.564720566,0.738971399,0.303405368
0,0.607848386,0.242129148,0.025454875,0.000466697,0.264260127,0.630630745,0.369815001,0.191923686,0.431039551,0.842561526,0.842553829,0.02679671,0.565184739,0.736930073,0.303659152
0,0.626050645,0.25763449,0.029599044,0.000530156,0.264971909,0.63075814,0.376102424,0.207533369,0.428970399,0.83707169,0.843354732,0.026828586,0.565330762,0.739608395,0.30371861
0,0.534771669,0.218871135,0.039142732,0.000465499,0.265274184,0.630693073,0.369662904,0.172445517,0.397277312,0.80715402,0.840988415,0.02682065,0.565295209,0.73930143,0.303527426
0,0.542480861,0.217358419,0.013536609,0.000439072,0.263827307,0.631155395,0.371859364,0.172867808,0.397379073,0.80467934,0.84058753,0.026947746,0.565808688,0.737321729,0.303315215
0,0.539001017,0.217831143,0.009226069,0.000454644,0.264103162,0.630620128,0.369637181,0.173697308,0.396248389,0.80966738,0.840834488,0.026793472,0.56516941,0.738865874,0.30365601
0,0.675999786,0.265387161,0.029130178,0.000489904,0.26438601,0.630623211,0.369734479,0.21036121,0.40559915,0.865343652,0.843717602,0.026791491,0.56515999,0.738323608,0.303512924
0,0.633010332,0.252623617,0.029780541,0.000492899,0.264584159,0.630875947,0.375082479,0.202103914,0.405316479,0.839393774,0.843490118,0.02684462,0.565401045,0.732836457,0.303483679
0,0.624176883,0.239103716,0.018376514,0.000502606,0.264379793,0.630904029,0.375108201,0.189231581,0.400680672,0.82183296,0.841962619,0.026849537,0.56542219,0.733395277,0.303493347
0,0.644145832,0.28183795,0.115749353,0.000507772,0.264975018,0.630616019,0.371659177,0.229650856,0.424662491,0.859666363,0.844343053,0.026792189,0.565163314,0.742152628,0.303546037
0,0.694898014,0.436324099,0.08332199,0.000514834,0.264572503,0.630612252,0.369637181,0.358698439,0.580369055,0.890282181,0.844955797,0.026791157,0.565158396,0.73833224,0.30355063
0,0.556239627,0.222085658,0.020055356,0.000450202,0.263764366,0.630662936,0.369637181,0.175476963,0.404231021,0.8145277,0.841038451,0.026805178,0.565224377,0.737386523,0.303432439
0,0.588575406,0.246572752,0.010904911,0.000436926,0.263758926,0.630612252,0.369637181,0.200784255,0.429558355,0.844188848,0.842476872,0.026791157,0.565158396,0.738625408,0.303574074
0,0.557845709,0.231540134,0.031429133,0.000497241,0.264289655,0.631391351,0.37609124,0.180612322,0.396723276,0.810721803,0.841296904,0.027078295,0.566235,0.736159161,0.303546037
0,0.552545639,0.232201948,0.040609828,0.000454195,0.264303642,0.630704374,0.370179586,0.18449589,0.412609394,0.815104637,0.841115539,0.026817785,0.565282245,0.739055964,0.303562956
